tour,prix_propose,prix_plancher,budget_client,marge_actuelle,marge_pct,reaction_client,action_agent,reward,deal_conclu,popularite_dest,saison,phase,negociation_id,destination,nb_personnes
3,4115,4080,3264,35,0.85,trop_cher,reduire_5_pct,-6.5,False,0.85,moyenne,1,65,"Dubai, EAU",4
4,4080,4080,3264,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.85,moyenne,2,65,"Dubai, EAU",4
5,3800,4080,3264,-280,-7.37,trop_cher,proposer_hotels,-7.5,False,0.85,moyenne,2,65,"Dubai, EAU",4
6,3800,4080,3264,-280,-7.37,trop_cher,proposer_transport,-8.0,False,0.85,moyenne,2,65,"Dubai, EAU",4
7,3800,4080,3264,-280,-7.37,trop_cher,retirer_excursion,-8.5,False,0.85,moyenne,2,65,"Dubai, EAU",4
8,3800,4080,3264,-280,-7.37,trop_cher,retirer_assurance,-9.0,False,0.85,moyenne,2,65,"Dubai, EAU",4
9,3800,4080,3264,-280,-7.37,trop_cher,refuser_negociation,-9.5,False,0.85,moyenne,3,65,"Dubai, EAU",4
1,4500,3825,5171,675,15.0,accepte,aucune,12.5,True,0.95,moyenne,1,66,"La Mecque, Arabie Saoudite",4
1,3104,2638,3002,466,15.01,accepte,aucune,12.5,True,0.9,haute,1,67,"Paris, France",2
1,2949,2638,2914,311,10.55,trop_cher,reduire_5_pct,-5.5,False,0.9,haute,1,68,"Paris, France",4
2,2949,2638,2914,311,10.55,accepte,aucune,12.0,True,0.9,haute,1,68,"Paris, France",4
1,3059,2737,2741,322,10.53,trop_cher,reduire_5_pct,-5.5,False,0.8,haute,1,69,"Istanbul, Turquie",2
2,2906,2737,2741,169,5.82,trop_cher,reduire_5_pct,-6.0,False,0.8,haute,1,69,"Istanbul, Turquie",2
3,2906,2737,2741,169,5.82,accepte,aucune,6.5,True,0.8,haute,1,69,"Istanbul, Turquie",2
1,3800,3400,3627,400,10.53,trop_cher,reduire_5_pct,-5.5,False,0.82,moyenne,1,70,Thailande,2
2,3610,3400,3627,210,5.82,trop_cher,reduire_5_pct,-6.0,False,0.82,moyenne,1,70,Thailande,2
3,3610,3400,3627,210,5.82,accepte,aucune,6.5,True,0.82,moyenne,1,70,Thailande,2
1,2499,2124,2611,375,15.01,accepte,aucune,12.5,True,0.75,moyenne,1,71,"Marrakech, Maroc",4
1,2660,2380,2074,280,10.53,trop_cher,reduire_5_pct,-5.5,False,0.78,moyenne,1,72,"Rome, Italie",2
2,2527,2380,2074,147,5.82,trop_cher,reduire_5_pct,-6.0,False,0.78,moyenne,1,72,"Rome, Italie",2
3,2401,2380,2074,21,0.87,trop_cher,reduire_5_pct,-6.5,False,0.78,moyenne,1,72,"Rome, Italie",2
4,2380,2380,2074,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.78,moyenne,2,72,"Rome, Italie",2
5,2200,2380,2074,-180,-8.18,trop_cher,proposer_hotels,-7.5,False,0.78,moyenne,2,72,"Rome, Italie",2
6,2200,2380,2074,-180,-8.18,trop_cher,proposer_transport,-8.0,False,0.78,moyenne,2,72,"Rome, Italie",2
7,2200,2380,2074,-180,-8.18,trop_cher,retirer_excursion,-8.5,False,0.78,moyenne,2,72,"Rome, Italie",2
8,2200,2380,2074,-180,-8.18,trop_cher,retirer_assurance,-9.0,False,0.78,moyenne,2,72,"Rome, Italie",2
9,2200,2380,2074,-180,-8.18,trop_cher,refuser_negociation,-9.5,False,0.78,moyenne,3,72,"Rome, Italie",2
1,2249,1912,2389,337,14.98,accepte,aucune,12.5,True,0.75,basse,1,73,"Marrakech, Maroc",4
1,4916,4399,4414,517,10.52,trop_cher,reduire_5_pct,-5.5,False,0.95,haute,1,74,"La Mecque, Arabie Saoudite",2
2,4670,4399,4414,271,5.8,trop_cher,reduire_5_pct,-6.0,False,0.95,haute,1,74,"La Mecque, Arabie Saoudite",2
3,4436,4399,4414,37,0.83,trop_cher,reduire_5_pct,-6.5,False,0.95,haute,1,74,"La Mecque, Arabie Saoudite",2
4,4436,4399,4414,37,0.83,accepte,aucune,3.0,True,0.95,haute,1,74,"La Mecque, Arabie Saoudite",2
1,3059,2737,2379,322,10.53,trop_cher,reduire_5_pct,-5.5,False,0.78,haute,1,75,"Rome, Italie",2
2,2906,2737,2379,169,5.82,trop_cher,reduire_5_pct,-6.0,False,0.78,haute,1,75,"Rome, Italie",2
3,2761,2737,2379,24,0.87,trop_cher,reduire_5_pct,-6.5,False,0.78,haute,1,75,"Rome, Italie",2
4,2737,2737,2379,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.78,haute,2,75,"Rome, Italie",2
5,2530,2737,2379,-207,-8.18,trop_cher,proposer_hotels,-7.5,False,0.78,haute,2,75,"Rome, Italie",2
6,2530,2737,2379,-207,-8.18,trop_cher,proposer_transport,-8.0,False,0.78,haute,2,75,"Rome, Italie",2
7,2530,2737,2379,-207,-8.18,trop_cher,retirer_excursion,-8.5,False,0.78,haute,2,75,"Rome, Italie",2
8,2530,2737,2379,-207,-8.18,trop_cher,retirer_assurance,-9.0,False,0.78,haute,2,75,"Rome, Italie",2
9,2530,2737,2379,-207,-8.18,accepte,aucune,-3.5,True,0.78,haute,1,75,"Rome, Italie",2
1,4275,3825,3208,450,10.53,trop_cher,reduire_5_pct,-5.5,False,0.95,moyenne,1,76,"La Mecque, Arabie Saoudite",1
2,4061,3825,3208,236,5.81,trop_cher,reduire_5_pct,-6.0,False,0.95,moyenne,1,76,"La Mecque, Arabie Saoudite",1
3,3858,3825,3208,33,0.86,trop_cher,reduire_5_pct,-6.5,False,0.95,moyenne,1,76,"La Mecque, Arabie Saoudite",1
4,3825,3825,3208,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.95,moyenne,2,76,"La Mecque, Arabie Saoudite",1
5,3519,3825,3208,-306,-8.7,trop_cher,proposer_hotels,-7.5,False,0.95,moyenne,2,76,"La Mecque, Arabie Saoudite",1
6,3500,3825,3208,-325,-9.29,trop_cher,proposer_transport,-8.0,False,0.95,moyenne,2,76,"La Mecque, Arabie Saoudite",1
7,3500,3825,3208,-325,-9.29,trop_cher,retirer_excursion,-8.5,False,0.95,moyenne,2,76,"La Mecque, Arabie Saoudite",1
8,3500,3825,3208,-325,-9.29,trop_cher,retirer_assurance,-9.0,False,0.95,moyenne,2,76,"La Mecque, Arabie Saoudite",1
9,3500,3825,3208,-325,-9.29,trop_cher,refuser_negociation,-9.5,False,0.95,moyenne,3,76,"La Mecque, Arabie Saoudite",1
1,2949,2638,2358,311,10.55,trop_cher,reduire_5_pct,-5.5,False,0.9,haute,1,77,"Paris, France",3
2,2802,2638,2358,164,5.85,trop_cher,reduire_5_pct,-6.0,False,0.9,haute,1,77,"Paris, France",3
3,2662,2638,2358,24,0.9,trop_cher,reduire_5_pct,-6.5,False,0.9,haute,1,77,"Paris, France",3
4,2638,2638,2358,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.9,haute,2,77,"Paris, France",3
5,2427,2638,2358,-211,-8.69,trop_cher,proposer_hotels,-7.5,False,0.9,haute,2,77,"Paris, France",3
6,2427,2638,2358,-211,-8.69,accepte,aucune,-2.0,True,0.9,haute,1,77,"Paris, France",3
1,2699,2294,2622,405,15.01,accepte,aucune,12.5,True,0.9,moyenne,1,78,"Paris, France",2
1,2612,2338,2238,274,10.49,trop_cher,reduire_5_pct,-5.5,False,0.76,moyenne,1,79,"Barcelone, Espagne",3
2,2481,2338,2238,143,5.76,trop_cher,reduire_5_pct,-6.0,False,0.76,moyenne,1,79,"Barcelone, Espagne",3
3,2357,2338,2238,19,0.81,trop_cher,reduire_5_pct,-6.5,False,0.76,moyenne,1,79,"Barcelone, Espagne",3
4,2357,2338,2238,19,0.81,accepte,aucune,3.0,True,0.76,moyenne,1,79,"Barcelone, Espagne",3
1,4050,3442,4597,608,15.01,accepte,aucune,12.5,True,0.95,basse,1,80,"La Mecque, Arabie Saoudite",3
1,2499,2124,2472,375,15.01,accepte,aucune,12.5,True,0.75,moyenne,1,81,"Marrakech, Maroc",4
1,5244,4692,4623,552,10.53,trop_cher,reduire_5_pct,-5.5,False,0.85,haute,1,82,"Dubai, EAU",2
2,4982,4692,4623,290,5.82,trop_cher,reduire_5_pct,-6.0,False,0.85,haute,1,82,"Dubai, EAU",2
3,4733,4692,4623,41,0.87,trop_cher,reduire_5_pct,-6.5,False,0.85,haute,1,82,"Dubai, EAU",2
4,4733,4692,4623,41,0.87,accepte,aucune,3.0,True,0.85,haute,1,82,"Dubai, EAU",2
1,4000,3400,4588,600,15.0,accepte,aucune,12.5,True,0.82,moyenne,1,83,Thailande,1
1,2374,2124,1728,250,10.53,trop_cher,reduire_5_pct,-5.5,False,0.75,moyenne,1,84,"Marrakech, Maroc",2
2,2255,2124,1728,131,5.81,trop_cher,reduire_5_pct,-6.0,False,0.75,moyenne,1,84,"Marrakech, Maroc",2
3,2142,2124,1728,18,0.84,trop_cher,reduire_5_pct,-6.5,False,0.75,moyenne,1,84,"Marrakech, Maroc",2
4,2124,2124,1728,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.75,moyenne,2,84,"Marrakech, Maroc",2
5,1954,2124,1728,-170,-8.7,trop_cher,proposer_hotels,-7.5,False,0.75,moyenne,2,84,"Marrakech, Maroc",2
6,1900,2124,1728,-224,-11.79,trop_cher,proposer_transport,-8.0,False,0.75,moyenne,2,84,"Marrakech, Maroc",2
7,1900,2124,1728,-224,-11.79,trop_cher,retirer_excursion,-8.5,False,0.75,moyenne,2,84,"Marrakech, Maroc",2
8,1900,2124,1728,-224,-11.79,trop_cher,retirer_assurance,-9.0,False,0.75,moyenne,2,84,"Marrakech, Maroc",2
9,1900,2124,1728,-224,-11.79,trop_cher,refuser_negociation,-9.5,False,0.75,moyenne,3,84,"Marrakech, Maroc",2
1,4275,3825,3617,450,10.53,trop_cher,reduire_5_pct,-5.5,False,0.95,moyenne,1,85,"La Mecque, Arabie Saoudite",4
2,4061,3825,3617,236,5.81,trop_cher,reduire_5_pct,-6.0,False,0.95,moyenne,1,85,"La Mecque, Arabie Saoudite",4
3,3858,3825,3617,33,0.86,trop_cher,reduire_5_pct,-6.5,False,0.95,moyenne,1,85,"La Mecque, Arabie Saoudite",4
4,3825,3825,3617,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.95,moyenne,2,85,"La Mecque, Arabie Saoudite",4
5,3519,3825,3617,-306,-8.7,trop_cher,proposer_hotels,-7.5,False,0.95,moyenne,2,85,"La Mecque, Arabie Saoudite",4
6,3519,3825,3617,-306,-8.7,accepte,aucune,-2.0,True,0.95,moyenne,1,85,"La Mecque, Arabie Saoudite",4
1,2564,2294,2380,270,10.53,trop_cher,reduire_5_pct,-5.5,False,0.9,moyenne,1,86,"Paris, France",4
2,2436,2294,2380,142,5.83,trop_cher,reduire_5_pct,-6.0,False,0.9,moyenne,1,86,"Paris, France",4
3,2436,2294,2380,142,5.83,accepte,aucune,6.5,True,0.9,moyenne,1,86,"Paris, France",4
1,5175,4399,5552,776,15.0,accepte,aucune,12.5,True,0.95,haute,1,87,"La Mecque, Arabie Saoudite",2
1,3220,2737,3749,483,15.0,accepte,aucune,12.5,True,0.78,haute,1,88,"Rome, Italie",2
1,4600,3910,5003,690,15.0,accepte,aucune,12.5,True,0.82,haute,1,89,Thailande,2
1,2520,2142,2649,378,15.0,accepte,aucune,12.5,True,0.78,basse,1,90,"Rome, Italie",2
1,2949,2638,2221,311,10.55,trop_cher,reduire_5_pct,-5.5,False,0.9,haute,1,91,"Paris, France",4
2,2802,2638,2221,164,5.85,trop_cher,reduire_5_pct,-6.0,False,0.9,haute,1,91,"Paris, France",4
3,2662,2638,2221,24,0.9,trop_cher,reduire_5_pct,-6.5,False,0.9,haute,1,91,"Paris, France",4
4,2638,2638,2221,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.9,haute,2,91,"Paris, France",4
5,2427,2638,2221,-211,-8.69,trop_cher,proposer_hotels,-7.5,False,0.9,haute,2,91,"Paris, France",4
6,2415,2638,2221,-223,-9.23,trop_cher,proposer_transport,-8.0,False,0.9,haute,2,91,"Paris, France",4
7,2415,2638,2221,-223,-9.23,trop_cher,retirer_excursion,-8.5,False,0.9,haute,2,91,"Paris, France",4
8,2415,2638,2221,-223,-9.23,trop_cher,retirer_assurance,-9.0,False,0.9,haute,2,91,"Paris, France",4
9,2415,2638,2221,-223,-9.23,trop_cher,refuser_negociation,-9.5,False,0.9,haute,3,91,"Paris, France",4
1,4800,4080,5412,720,15.0,accepte,aucune,12.5,True,0.85,moyenne,1,92,"Dubai, EAU",1
1,2308,2065,2196,243,10.53,trop_cher,reduire_5_pct,-5.5,False,0.9,basse,1,93,"Paris, France",3
2,2308,2065,2196,243,10.53,accepte,aucune,12.0,True,0.9,basse,1,93,"Paris, France",3
1,2660,2380,2086,280,10.53,trop_cher,reduire_5_pct,-5.5,False,0.8,moyenne,1,94,"Istanbul, Turquie",2
2,2527,2380,2086,147,5.82,trop_cher,reduire_5_pct,-6.0,False,0.8,moyenne,1,94,"Istanbul, Turquie",2
3,2401,2380,2086,21,0.87,trop_cher,reduire_5_pct,-6.5,False,0.8,moyenne,1,94,"Istanbul, Turquie",2
4,2380,2380,2086,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.8,moyenne,2,94,"Istanbul, Turquie",2
5,2200,2380,2086,-180,-8.18,trop_cher,proposer_hotels,-7.5,False,0.8,moyenne,2,94,"Istanbul, Turquie",2
6,2200,2380,2086,-180,-8.18,accepte,aucune,-2.0,True,0.8,moyenne,1,94,"Istanbul, Turquie",2
1,2800,2380,3258,420,15.0,accepte,aucune,12.5,True,0.8,moyenne,1,95,"Istanbul, Turquie",4
1,4500,3825,5217,675,15.0,accepte,aucune,12.5,True,0.95,moyenne,1,96,"La Mecque, Arabie Saoudite",4
1,4370,3910,3493,460,10.53,trop_cher,reduire_5_pct,-5.5,False,0.82,haute,1,97,Thailande,4
2,4152,3910,3493,242,5.83,trop_cher,reduire_5_pct,-6.0,False,0.82,haute,1,97,Thailande,4
3,3944,3910,3493,34,0.86,trop_cher,reduire_5_pct,-6.5,False,0.82,haute,1,97,Thailande,4
4,3910,3910,3493,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.82,haute,2,97,Thailande,4
5,3597,3910,3493,-313,-8.7,trop_cher,proposer_hotels,-7.5,False,0.82,haute,2,97,Thailande,4
6,3597,3910,3493,-313,-8.7,accepte,aucune,-2.0,True,0.82,haute,1,97,Thailande,4
1,2351,2104,1979,247,10.51,trop_cher,reduire_5_pct,-5.5,False,0.76,basse,1,98,"Barcelone, Espagne",2
2,2233,2104,1979,129,5.78,trop_cher,reduire_5_pct,-6.0,False,0.76,basse,1,98,"Barcelone, Espagne",2
3,2121,2104,1979,17,0.8,trop_cher,reduire_5_pct,-6.5,False,0.76,basse,1,98,"Barcelone, Espagne",2
4,2104,2104,1979,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.76,basse,2,98,"Barcelone, Espagne",2
5,1936,2104,1979,-168,-8.68,trop_cher,proposer_hotels,-7.5,False,0.76,basse,2,98,"Barcelone, Espagne",2
6,1936,2104,1979,-168,-8.68,accepte,aucune,-2.0,True,0.76,basse,1,98,"Barcelone, Espagne",2
1,2564,2294,1863,270,10.53,trop_cher,reduire_5_pct,-5.5,False,0.9,moyenne,1,99,"Paris, France",2
2,2436,2294,1863,142,5.83,trop_cher,reduire_5_pct,-6.0,False,0.9,moyenne,1,99,"Paris, France",2
3,2314,2294,1863,20,0.86,trop_cher,reduire_5_pct,-6.5,False,0.9,moyenne,1,99,"Paris, France",2
4,2294,2294,1863,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.9,moyenne,2,99,"Paris, France",2
5,2110,2294,1863,-184,-8.72,trop_cher,proposer_hotels,-7.5,False,0.9,moyenne,2,99,"Paris, France",2
6,2100,2294,1863,-194,-9.24,trop_cher,proposer_transport,-8.0,False,0.9,moyenne,2,99,"Paris, France",2
7,2100,2294,1863,-194,-9.24,trop_cher,retirer_excursion,-8.5,False,0.9,moyenne,2,99,"Paris, France",2
8,2100,2294,1863,-194,-9.24,trop_cher,retirer_assurance,-9.0,False,0.9,moyenne,2,99,"Paris, France",2
9,2100,2294,1863,-194,-9.24,trop_cher,refuser_negociation,-9.5,False,0.9,moyenne,3,99,"Paris, France",2
1,4916,4399,3541,517,10.52,trop_cher,reduire_5_pct,-5.5,False,0.95,haute,1,100,"La Mecque, Arabie Saoudite",2
2,4670,4399,3541,271,5.8,trop_cher,reduire_5_pct,-6.0,False,0.95,haute,1,100,"La Mecque, Arabie Saoudite",2
3,4436,4399,3541,37,0.83,trop_cher,reduire_5_pct,-6.5,False,0.95,haute,1,100,"La Mecque, Arabie Saoudite",2
4,4399,4399,3541,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.95,haute,2,100,"La Mecque, Arabie Saoudite",2
5,4047,4399,3541,-352,-8.7,trop_cher,proposer_hotels,-7.5,False,0.95,haute,2,100,"La Mecque, Arabie Saoudite",2
6,4025,4399,3541,-374,-9.29,trop_cher,proposer_transport,-8.0,False,0.95,haute,2,100,"La Mecque, Arabie Saoudite",2
7,4025,4399,3541,-374,-9.29,trop_cher,retirer_excursion,-8.5,False,0.95,haute,2,100,"La Mecque, Arabie Saoudite",2
8,4025,4399,3541,-374,-9.29,trop_cher,retirer_assurance,-9.0,False,0.95,haute,2,100,"La Mecque, Arabie Saoudite",2
9,4025,4399,3541,-374,-9.29,trop_cher,refuser_negociation,-9.5,False,0.95,haute,3,100,"La Mecque, Arabie Saoudite",2
1,2499,2124,2841,375,15.01,accepte,aucune,12.5,True,0.75,moyenne,1,101,"Marrakech, Maroc",4
1,5520,4692,5856,828,15.0,accepte,aucune,12.5,True,0.85,haute,1,102,"Dubai, EAU",4
1,2308,2065,1869,243,10.53,trop_cher,reduire_5_pct,-5.5,False,0.9,basse,1,103,"Paris, France",1
2,2193,2065,1869,128,5.84,trop_cher,reduire_5_pct,-6.0,False,0.9,basse,1,103,"Paris, France",1
3,2083,2065,1869,18,0.86,trop_cher,reduire_5_pct,-6.5,False,0.9,basse,1,103,"Paris, France",1
4,2065,2065,1869,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.9,basse,2,103,"Paris, France",1
5,1900,2065,1869,-165,-8.68,trop_cher,proposer_hotels,-7.5,False,0.9,basse,2,103,"Paris, France",1
6,1900,2065,1869,-165,-8.68,accepte,aucune,-2.0,True,0.9,basse,1,103,"Paris, France",1
1,2612,2338,2285,274,10.49,trop_cher,reduire_5_pct,-5.5,False,0.76,moyenne,1,104,"Barcelone, Espagne",3
2,2481,2338,2285,143,5.76,trop_cher,reduire_5_pct,-6.0,False,0.76,moyenne,1,104,"Barcelone, Espagne",3
3,2357,2338,2285,19,0.81,trop_cher,reduire_5_pct,-6.5,False,0.76,moyenne,1,104,"Barcelone, Espagne",3
4,2357,2338,2285,19,0.81,accepte,aucune,3.0,True,0.76,moyenne,1,104,"Barcelone, Espagne",3
1,3800,3400,3150,400,10.53,trop_cher,reduire_5_pct,-5.5,False,0.82,moyenne,1,105,Thailande,2
2,3610,3400,3150,210,5.82,trop_cher,reduire_5_pct,-6.0,False,0.82,moyenne,1,105,Thailande,2
3,3430,3400,3150,30,0.87,trop_cher,reduire_5_pct,-6.5,False,0.82,moyenne,1,105,Thailande,2
4,3400,3400,3150,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.82,moyenne,2,105,Thailande,2
5,3128,3400,3150,-272,-8.7,trop_cher,proposer_hotels,-7.5,False,0.82,moyenne,2,105,Thailande,2
6,3128,3400,3150,-272,-8.7,accepte,aucune,-2.0,True,0.82,moyenne,1,105,Thailande,2
1,2137,1912,1844,225,10.53,trop_cher,reduire_5_pct,-5.5,False,0.75,basse,1,106,"Marrakech, Maroc",2
2,2030,1912,1844,118,5.81,trop_cher,reduire_5_pct,-6.0,False,0.75,basse,1,106,"Marrakech, Maroc",2
3,1928,1912,1844,16,0.83,trop_cher,reduire_5_pct,-6.5,False,0.75,basse,1,106,"Marrakech, Maroc",2
4,1928,1912,1844,16,0.83,accepte,aucune,3.0,True,0.75,basse,1,106,"Marrakech, Maroc",2
1,2750,2338,3148,412,14.98,accepte,aucune,12.5,True,0.76,moyenne,1,107,"Barcelone, Espagne",2
1,4000,3400,4152,600,15.0,accepte,aucune,12.5,True,0.82,moyenne,1,108,Thailande,4
1,4050,3442,3986,608,15.01,accepte,aucune,12.5,True,0.95,basse,1,109,"La Mecque, Arabie Saoudite",4
1,2308,2065,2120,243,10.53,trop_cher,reduire_5_pct,-5.5,False,0.9,basse,1,110,"Paris, France",2
2,2193,2065,2120,128,5.84,trop_cher,reduire_5_pct,-6.0,False,0.9,basse,1,110,"Paris, France",2
3,2193,2065,2120,128,5.84,accepte,aucune,6.5,True,0.9,basse,1,110,"Paris, France",2
1,2800,2380,2916,420,15.0,accepte,aucune,12.5,True,0.8,moyenne,1,111,"Istanbul, Turquie",2
1,4500,3825,5337,675,15.0,accepte,aucune,12.5,True,0.95,moyenne,1,112,"La Mecque, Arabie Saoudite",4
1,3848,3442,2766,406,10.55,trop_cher,reduire_5_pct,-5.5,False,0.95,basse,1,113,"La Mecque, Arabie Saoudite",4
2,3656,3442,2766,214,5.85,trop_cher,reduire_5_pct,-6.0,False,0.95,basse,1,113,"La Mecque, Arabie Saoudite",4
3,3473,3442,2766,31,0.89,trop_cher,reduire_5_pct,-6.5,False,0.95,basse,1,113,"La Mecque, Arabie Saoudite",4
4,3442,3442,2766,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.95,basse,2,113,"La Mecque, Arabie Saoudite",4
5,3167,3442,2766,-275,-8.68,trop_cher,proposer_hotels,-7.5,False,0.95,basse,2,113,"La Mecque, Arabie Saoudite",4
6,3150,3442,2766,-292,-9.27,trop_cher,proposer_transport,-8.0,False,0.95,basse,2,113,"La Mecque, Arabie Saoudite",4
7,3150,3442,2766,-292,-9.27,trop_cher,retirer_excursion,-8.5,False,0.95,basse,2,113,"La Mecque, Arabie Saoudite",4
8,3150,3442,2766,-292,-9.27,trop_cher,retirer_assurance,-9.0,False,0.95,basse,2,113,"La Mecque, Arabie Saoudite",4
9,3150,3442,2766,-292,-9.27,trop_cher,refuser_negociation,-9.5,False,0.95,basse,3,113,"La Mecque, Arabie Saoudite",4
1,4916,4399,4541,517,10.52,trop_cher,reduire_5_pct,-5.5,False,0.95,haute,1,114,"La Mecque, Arabie Saoudite",3
2,4670,4399,4541,271,5.8,trop_cher,reduire_5_pct,-6.0,False,0.95,haute,1,114,"La Mecque, Arabie Saoudite",3
3,4670,4399,4541,271,5.8,accepte,aucune,6.5,True,0.95,haute,1,114,"La Mecque, Arabie Saoudite",3
1,2660,2380,2359,280,10.53,trop_cher,reduire_5_pct,-5.5,False,0.78,moyenne,1,115,"Rome, Italie",1
2,2527,2380,2359,147,5.82,trop_cher,reduire_5_pct,-6.0,False,0.78,moyenne,1,115,"Rome, Italie",1
3,2401,2380,2359,21,0.87,trop_cher,reduire_5_pct,-6.5,False,0.78,moyenne,1,115,"Rome, Italie",1
4,2401,2380,2359,21,0.87,accepte,aucune,3.0,True,0.78,moyenne,1,115,"Rome, Italie",1
1,3420,3060,2518,360,10.53,trop_cher,reduire_5_pct,-5.5,False,0.82,basse,1,116,Thailande,4
2,3249,3060,2518,189,5.82,trop_cher,reduire_5_pct,-6.0,False,0.82,basse,1,116,Thailande,4
3,3087,3060,2518,27,0.87,trop_cher,reduire_5_pct,-6.5,False,0.82,basse,1,116,Thailande,4
4,3060,3060,2518,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.82,basse,2,116,Thailande,4
5,2815,3060,2518,-245,-8.7,trop_cher,proposer_hotels,-7.5,False,0.82,basse,2,116,Thailande,4
6,2790,3060,2518,-270,-9.68,trop_cher,proposer_transport,-8.0,False,0.82,basse,2,116,Thailande,4
7,2790,3060,2518,-270,-9.68,trop_cher,retirer_excursion,-8.5,False,0.82,basse,2,116,Thailande,4
8,2790,3060,2518,-270,-9.68,trop_cher,retirer_assurance,-9.0,False,0.82,basse,2,116,Thailande,4
9,2790,3060,2518,-270,-9.68,trop_cher,refuser_negociation,-9.5,False,0.82,basse,3,116,Thailande,4
1,3004,2688,2476,316,10.52,trop_cher,reduire_5_pct,-5.5,False,0.76,haute,1,117,"Barcelone, Espagne",3
2,2854,2688,2476,166,5.82,trop_cher,reduire_5_pct,-6.0,False,0.76,haute,1,117,"Barcelone, Espagne",3
3,2711,2688,2476,23,0.85,trop_cher,reduire_5_pct,-6.5,False,0.76,haute,1,117,"Barcelone, Espagne",3
4,2688,2688,2476,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.76,haute,2,117,"Barcelone, Espagne",3
5,2473,2688,2476,-215,-8.69,trop_cher,proposer_hotels,-7.5,False,0.76,haute,2,117,"Barcelone, Espagne",3
6,2473,2688,2476,-215,-8.69,accepte,aucune,-2.0,True,0.76,haute,1,117,"Barcelone, Espagne",3
1,4370,3910,3949,460,10.53,trop_cher,reduire_5_pct,-5.5,False,0.82,haute,1,118,Thailande,2
2,4152,3910,3949,242,5.83,trop_cher,reduire_5_pct,-6.0,False,0.82,haute,1,118,Thailande,2
3,3944,3910,3949,34,0.86,trop_cher,reduire_5_pct,-6.5,False,0.82,haute,1,118,Thailande,2
4,3944,3910,3949,34,0.86,accepte,aucune,3.0,True,0.82,haute,1,118,Thailande,2
1,2249,1912,2497,337,14.98,accepte,aucune,12.5,True,0.75,basse,1,119,"Marrakech, Maroc",1
1,2699,2294,3095,405,15.01,accepte,aucune,12.5,True,0.9,moyenne,1,120,"Paris, France",1
1,2374,2124,1727,250,10.53,trop_cher,reduire_5_pct,-5.5,False,0.75,moyenne,1,121,"Marrakech, Maroc",3
2,2255,2124,1727,131,5.81,trop_cher,reduire_5_pct,-6.0,False,0.75,moyenne,1,121,"Marrakech, Maroc",3
3,2142,2124,1727,18,0.84,trop_cher,reduire_5_pct,-6.5,False,0.75,moyenne,1,121,"Marrakech, Maroc",3
4,2124,2124,1727,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.75,moyenne,2,121,"Marrakech, Maroc",3
5,1954,2124,1727,-170,-8.7,trop_cher,proposer_hotels,-7.5,False,0.75,moyenne,2,121,"Marrakech, Maroc",3
6,1900,2124,1727,-224,-11.79,trop_cher,proposer_transport,-8.0,False,0.75,moyenne,2,121,"Marrakech, Maroc",3
7,1900,2124,1727,-224,-11.79,trop_cher,retirer_excursion,-8.5,False,0.75,moyenne,2,121,"Marrakech, Maroc",3
8,1900,2124,1727,-224,-11.79,trop_cher,retirer_assurance,-9.0,False,0.75,moyenne,2,121,"Marrakech, Maroc",3
9,1900,2124,1727,-224,-11.79,trop_cher,refuser_negociation,-9.5,False,0.75,moyenne,3,121,"Marrakech, Maroc",3
1,2564,2294,1921,270,10.53,trop_cher,reduire_5_pct,-5.5,False,0.9,moyenne,1,122,"Paris, France",2
2,2436,2294,1921,142,5.83,trop_cher,reduire_5_pct,-6.0,False,0.9,moyenne,1,122,"Paris, France",2
3,2314,2294,1921,20,0.86,trop_cher,reduire_5_pct,-6.5,False,0.9,moyenne,1,122,"Paris, France",2
4,2294,2294,1921,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.9,moyenne,2,122,"Paris, France",2
5,2110,2294,1921,-184,-8.72,trop_cher,proposer_hotels,-7.5,False,0.9,moyenne,2,122,"Paris, France",2
6,2100,2294,1921,-194,-9.24,trop_cher,proposer_transport,-8.0,False,0.9,moyenne,2,122,"Paris, France",2
7,2100,2294,1921,-194,-9.24,trop_cher,retirer_excursion,-8.5,False,0.9,moyenne,2,122,"Paris, France",2
