negociation_id,destination,nb_personnes,nb_nuits,mois,saison,nb_options,prix_plancher,prix_affiche,budget_client,ratio_budget,nb_tours,deal_conclu,prix_final,marge_finale,popularite_dest,reward_total
1014,"Istanbul, Turquie",2,10,11,basse,3,1980,2520,2539,1.008,1,True,2520,540,0.8,12.5
1015,"Paris, France",2,5,3,moyenne,3,2100,2699,2265,0.839,4,True,2314,214,0.9,-15.0
1016,"Marrakech, Maroc",2,7,7,haute,3,2185,2874,2302,0.801,6,True,2248,63,0.75,-34.5
1017,"Rome, Italie",1,5,1,basse,3,1980,2520,2153,0.854,4,True,2160,180,0.78,-15.0
1018,"Barcelone, Espagne",2,7,8,haute,3,2472,3162,2376,0.751,6,True,2473,1,0.76,-34.5
1019,"Rome, Italie",4,10,9,moyenne,3,2200,2800,2827,1.01,1,True,2800,600,0.78,12.5
1020,"Barcelone, Espagne",1,3,3,moyenne,3,2150,2750,3026,1.1,1,True,2750,600,0.76,12.5
1021,"Marrakech, Maroc",2,14,8,haute,3,2185,2874,2784,0.969,1,True,2874,689,0.75,12.5
1022,"Rome, Italie",2,14,8,haute,3,2530,3220,3222,1.001,1,True,3220,690,0.78,12.5
1023,"Paris, France",2,5,7,haute,3,2415,3104,2279,0.734,7,True,2415,0,0.9,-43.0
1024,"Barcelone, Espagne",1,7,7,haute,3,2472,3162,2961,0.936,2,True,3004,532,0.76,6.5
1025,"La Mecque, Arabie Saoudite",4,5,5,moyenne,3,3500,4500,3711,0.825,4,True,3858,358,0.95,-15.0
1026,"Dubai, EAU",2,7,9,moyenne,3,3800,4800,4267,0.889,3,True,4332,532,0.85,-5.0
1027,"Istanbul, Turquie",3,5,10,moyenne,3,2200,2800,3275,1.17,1,True,2800,600,0.8,12.5
1028,Thailande,3,14,12,haute,3,3565,4600,3437,0.747,9,True,3565,0,0.82,-61.5
1029,"Istanbul, Turquie",2,3,11,basse,3,1980,2520,3017,1.197,1,True,2520,540,0.8,12.5
1030,"Dubai, EAU",1,14,6,haute,3,4370,5520,6586,1.193,1,True,5520,1150,0.85,12.5
1031,"La Mecque, Arabie Saoudite",4,5,7,haute,3,4025,5175,5298,1.024,1,True,5175,1150,0.95,12.5
1032,"Paris, France",4,7,4,moyenne,3,2100,2699,2753,1.02,1,True,2699,599,0.9,12.5
1033,"Paris, France",3,14,10,moyenne,3,2100,2699,2366,0.877,3,True,2436,336,0.9,-5.0
1034,"Marrakech, Maroc",4,7,4,moyenne,3,1900,2499,1770,0.708,9,False,0,0,0.75,-67.5
1035,Thailande,2,5,4,moyenne,3,3100,4000,3734,0.933,2,True,3800,700,0.82,6.5
1036,"La Mecque, Arabie Saoudite",2,5,7,haute,3,4025,5175,5159,0.997,1,True,5175,1150,0.95,12.5
1037,"Barcelone, Espagne",2,7,11,basse,3,1935,2475,2413,0.975,1,True,2475,540,0.76,12.5
1038,"Paris, France",3,3,7,haute,3,2415,3104,2151,0.693,9,False,0,0,0.9,-67.5
1039,"Paris, France",4,3,9,moyenne,3,2100,2699,2792,1.034,1,True,2699,599,0.9,12.5
1040,"Marrakech, Maroc",2,7,10,moyenne,3,1900,2499,2884,1.154,1,True,2499,599,0.75,12.5
1041,Thailande,2,5,1,basse,3,2790,3600,2652,0.737,6,True,2815,25,0.82,-34.5
1042,"Barcelone, Espagne",2,3,4,moyenne,3,2150,2750,2163,0.787,6,True,2151,1,0.76,-34.5
1043,"Dubai, EAU",2,5,2,basse,3,3420,4320,4052,0.938,2,True,4104,684,0.85,6.5
1044,"Rome, Italie",1,7,2,basse,3,1980,2520,2775,1.101,1,True,2520,540,0.78,12.5
1045,"Rome, Italie",3,5,11,basse,3,1980,2520,2318,0.92,2,True,2394,414,0.78,6.5
1046,"La Mecque, Arabie Saoudite",2,3,5,moyenne,3,3500,4500,5019,1.115,1,True,4500,1000,0.95,12.5
1047,"Dubai, EAU",4,3,3,moyenne,3,3800,4800,4736,0.987,1,True,4800,1000,0.85,12.5
1048,Thailande,4,7,2,basse,3,2790,3600,2820,0.783,6,True,2815,25,0.82,-34.5
1049,Thailande,2,7,12,haute,3,3565,4600,5062,1.1,1,True,4600,1035,0.82,12.5
1050,"Istanbul, Turquie",4,14,4,moyenne,3,2200,2800,2304,0.823,6,True,2200,0,0.8,-34.5
1051,"Marrakech, Maroc",4,3,4,moyenne,3,1900,2499,1769,0.708,9,False,0,0,0.75,-67.5
1052,"Istanbul, Turquie",2,7,3,moyenne,3,2200,2800,3046,1.088,1,True,2800,600,0.8,12.5
1053,"Barcelone, Espagne",2,5,4,moyenne,3,2150,2750,1936,0.704,9,False,0,0,0.76,-67.5
1054,"Istanbul, Turquie",1,5,6,haute,3,2530,3220,2373,0.737,8,True,2530,0,0.8,-52.0
1055,Thailande,2,14,6,haute,3,3565,4600,3894,0.847,4,True,3944,379,0.82,-15.0
1056,"Istanbul, Turquie",3,5,1,basse,3,1980,2520,1984,0.787,6,True,1980,0,0.8,-34.5
1057,"Marrakech, Maroc",2,5,5,moyenne,3,1900,2499,2700,1.08,1,True,2499,599,0.75,12.5
1058,"Istanbul, Turquie",4,5,7,haute,3,2530,3220,3235,1.005,1,True,3220,690,0.8,12.5
1059,"Dubai, EAU",4,14,8,haute,3,4370,5520,4713,0.854,4,True,4733,363,0.85,-15.0
1060,"Barcelone, Espagne",2,7,2,basse,3,1935,2475,1901,0.768,6,True,1936,1,0.76,-34.5
1061,"Paris, France",4,7,4,moyenne,3,2100,2699,2282,0.845,3,True,2436,336,0.9,-5.0
1062,"Paris, France",3,7,1,basse,3,1890,2429,1672,0.688,9,False,0,0,0.9,-67.5
1063,"Dubai, EAU",2,7,12,haute,3,4370,5520,4483,0.812,5,True,4692,322,0.85,-24.5
1064,"Paris, France",2,5,3,moyenne,3,2100,2699,2617,0.97,1,True,2699,599,0.9,12.5
1065,"Marrakech, Maroc",2,14,11,basse,3,1710,2249,1944,0.864,3,True,2030,320,0.75,-5.0
1066,"Rome, Italie",2,5,6,haute,3,2530,3220,2717,0.844,4,True,2761,231,0.78,-15.0
1067,"Marrakech, Maroc",2,10,10,moyenne,3,1900,2499,1731,0.693,9,False,0,0,0.75,-67.5
1068,"Dubai, EAU",2,7,3,moyenne,3,3800,4800,4754,0.99,1,True,4800,1000,0.85,12.5
1069,"Rome, Italie",2,3,2,basse,3,1980,2520,2232,0.886,3,True,2274,294,0.78,-5.0
1070,Thailande,4,5,2,basse,3,2790,3600,3859,1.072,1,True,3600,810,0.82,12.5
1071,"La Mecque, Arabie Saoudite",2,7,10,moyenne,3,3500,4500,4420,0.982,1,True,4500,1000,0.95,12.5
1072,"Rome, Italie",2,3,11,basse,3,1980,2520,2003,0.795,4,True,2160,180,0.78,-15.0
1073,"Paris, France",4,5,12,haute,3,2415,3104,2955,0.952,1,True,3104,689,0.9,12.5
1074,"La Mecque, Arabie Saoudite",2,5,10,moyenne,3,3500,4500,3070,0.682,9,False,0,0,0.95,-67.5
1075,"Barcelone, Espagne",4,7,4,moyenne,3,2150,2750,1878,0.683,9,False,0,0,0.76,-67.5
1076,"Marrakech, Maroc",2,10,1,basse,3,1710,2249,2572,1.144,1,True,2249,539,0.75,12.5
1077,"Rome, Italie",4,7,8,haute,3,2530,3220,2343,0.728,9,False,0,0,0.78,-67.5
1078,Thailande,4,7,9,moyenne,3,3100,4000,3675,0.919,3,True,3610,510,0.82,-5.0
1079,"Barcelone, Espagne",2,7,3,moyenne,3,2150,2750,2567,0.933,2,True,2612,462,0.76,6.5
1080,"Istanbul, Turquie",4,7,6,haute,3,2530,3220,3518,1.093,1,True,3220,690,0.8,12.5
1081,"Marrakech, Maroc",1,14,11,basse,3,1710,2249,1552,0.69,9,False,0,0,0.75,-67.5
1082,"Rome, Italie",1,14,7,haute,3,2530,3220,2807,0.872,3,True,2906,376,0.78,-5.0
1083,Thailande,4,10,2,basse,3,2790,3600,3153,0.876,3,True,3249,459,0.82,-5.0
1084,"Barcelone, Espagne",2,7,4,moyenne,3,2150,2750,3281,1.193,1,True,2750,600,0.76,12.5
1085,"Paris, France",2,7,1,basse,3,1890,2429,1822,0.75,7,True,1890,0,0.9,-43.0
1086,"Barcelone, Espagne",3,7,2,basse,3,1935,2475,2635,1.065,1,True,2475,540,0.76,12.5
1087,"Istanbul, Turquie",3,7,7,haute,3,2530,3220,2750,0.854,3,True,2906,376,0.8,-5.0
1088,"Dubai, EAU",1,3,2,basse,3,3420,4320,4770,1.104,1,True,4320,900,0.85,12.5
1089,Thailande,4,10,9,moyenne,3,3100,4000,3152,0.788,6,True,3128,28,0.82,-34.5
1090,"Barcelone, Espagne",1,5,8,haute,3,2472,3162,3281,1.038,1,True,3162,690,0.76,12.5
1091,Thailande,2,14,12,haute,3,3565,4600,4825,1.049,1,True,4600,1035,0.82,12.5
1092,"Marrakech, Maroc",3,7,5,moyenne,3,1900,2499,2539,1.016,1,True,2499,599,0.75,12.5
1093,"Barcelone, Espagne",4,5,1,basse,3,1935,2475,2608,1.054,1,True,2475,540,0.76,12.5
1094,"Istanbul, Turquie",4,7,9,moyenne,3,2200,2800,3080,1.1,1,True,2800,600,0.8,12.5
1095,"Barcelone, Espagne",2,10,7,haute,3,2472,3162,2683,0.849,4,True,2711,239,0.76,-15.0
1096,"Barcelone, Espagne",4,5,7,haute,3,2472,3162,3413,1.079,1,True,3162,690,0.76,12.5
1097,"Dubai, EAU",4,5,9,moyenne,3,3800,4800,3997,0.833,4,True,4115,315,0.85,-15.0
1098,"Istanbul, Turquie",2,5,2,basse,3,1980,2520,1994,0.791,5,True,2142,162,0.8,-24.5
1099,"Dubai, EAU",3,7,1,basse,3,3420,4320,4245,0.983,1,True,4320,900,0.85,12.5
1100,"Rome, Italie",2,5,11,basse,3,1980,2520,2581,1.024,1,True,2520,540,0.78,12.5
1101,"Marrakech, Maroc",4,7,5,moyenne,3,1900,2499,2546,1.019,1,True,2499,599,0.75,12.5
1102,"Paris, France",4,10,2,basse,3,1890,2429,2257,0.929,2,True,2308,418,0.9,6.5
1103,"La Mecque, Arabie Saoudite",2,3,2,basse,3,3150,4050,3100,0.765,6,True,3167,17,0.95,-34.5
1104,"Dubai, EAU",2,14,7,haute,3,4370,5520,4194,0.76,6,True,4370,0,0.85,-34.5
1105,"Paris, France",1,7,6,haute,3,2415,3104,2603,0.839,4,True,2662,247,0.9,-15.0
1106,"Marrakech, Maroc",3,3,9,moyenne,3,1900,2499,2003,0.802,6,True,1954,54,0.75,-34.5
1107,"Istanbul, Turquie",2,7,8,haute,3,2530,3220,2234,0.694,9,False,0,0,0.8,-67.5
1108,"La Mecque, Arabie Saoudite",2,3,10,moyenne,3,3500,4500,4936,1.097,1,True,4500,1000,0.95,12.5
1109,"Marrakech, Maroc",4,7,7,haute,3,2185,2874,3035,1.056,1,True,2874,689,0.75,12.5
1110,"Rome, Italie",3,3,10,moyenne,3,2200,2800,2028,0.724,9,False,0,0,0.78,-67.5
1111,"Rome, Italie",2,3,2,basse,3,1980,2520,1912,0.759,6,True,1980,0,0.78,-34.5
1112,"Dubai, EAU",1,7,12,haute,3,4370,5520,4218,0.764,6,True,4370,0,0.85,-34.5
1113,"Marrakech, Maroc",1,10,5,moyenne,3,1900,2499,2965,1.186,1,True,2499,599,0.75,12.5
1114,"Dubai, EAU",3,14,7,haute,3,4370,5520,5845,1.059,1,True,5520,1150,0.85,12.5
1115,"Marrakech, Maroc",2,3,8,haute,3,2185,2874,2722,0.947,2,True,2730,545,0.75,6.5
1116,"Istanbul, Turquie",3,7,10,moyenne,3,2200,2800,2325,0.83,4,True,2401,201,0.8,-15.0
1117,Thailande,2,5,7,haute,3,3565,4600,3745,0.814,5,True,3910,345,0.82,-22.5
1118,"Barcelone, Espagne",4,7,5,moyenne,3,2150,2750,2099,0.763,6,True,2151,1,0.76,-34.5
1119,Thailande,4,14,2,basse,3,2790,3600,4264,1.184,1,True,3600,810,0.82,12.5
1120,"Marrakech, Maroc",1,3,3,moyenne,3,1900,2499,1860,0.744,7,True,1900,0,0.75,-43.0
1121,"Paris, France",4,3,5,moyenne,3,2100,2699,2593,0.961,2,True,2564,464,0.9,6.5
1122,"La Mecque, Arabie Saoudite",2,14,10,moyenne,3,3500,4500,4702,1.045,1,True,4500,1000,0.95,12.5
1123,"Istanbul, Turquie",3,7,2,basse,3,1980,2520,2296,0.911,2,True,2394,414,0.8,6.5
1124,"Barcelone, Espagne",4,7,11,basse,3,1935,2475,2017,0.815,5,True,2104,169,0.76,-22.5
1125,"Marrakech, Maroc",1,7,5,moyenne,3,1900,2499,2595,1.038,1,True,2499,599,0.75,12.5
1126,"Marrakech, Maroc",4,14,12,haute,3,2185,2874,3230,1.124,1,True,2874,689,0.75,12.5
1127,Thailande,1,5,1,basse,3,2790,3600,3841,1.067,1,True,3600,810,0.82,12.5
1128,Thailande,1,7,4,moyenne,3,3100,4000,4562,1.141,1,True,4000,900,0.82,12.5
1129,"Rome, Italie",4,7,12,haute,3,2530,3220,2290,0.711,9,False,0,0,0.78,-67.5
1130,"La Mecque, Arabie Saoudite",2,5,11,basse,3,3150,4050,3695,0.912,3,True,3656,506,0.95,-5.0
1131,"Dubai, EAU",2,3,8,haute,3,4370,5520,3758,0.681,9,False,0,0,0.85,-67.5
1132,"Paris, France",2,7,6,haute,3,2415,3104,2634,0.849,4,True,2662,247,0.9,-15.0
1133,"La Mecque, Arabie Saoudite",3,10,8,haute,3,4025,5175,3584,0.693,9,False,0,0,0.95,-67.5
1134,"Barcelone, Espagne",2,7,2,basse,3,1935,2475,2227,0.9,3,True,2233,298,0.76,-5.0
1135,"Marrakech, Maroc",2,14,5,moyenne,3,1900,2499,2554,1.022,1,True,2499,599,0.75,12.5
1136,"Istanbul, Turquie",3,14,10,moyenne,3,2200,2800,2111,0.754,6,True,2200,0,0.8,-34.5
1137,"Istanbul, Turquie",1,14,8,haute,3,2530,3220,2169,0.674,9,False,0,0,0.8,-67.5
1138,Thailande,1,3,1,basse,3,2790,3600,3410,0.947,1,True,3600,810,0.82,12.5
1139,"Istanbul, Turquie",4,5,2,basse,3,1980,2520,2255,0.895,3,True,2274,294,0.8,-5.0
1140,"La Mecque, Arabie Saoudite",4,7,5,moyenne,3,3500,4500,2993,0.665,9,False,0,0,0.95,-67.5
1141,"Paris, France",2,7,4,moyenne,3,2100,2699,2660,0.986,1,True,2699,599,0.9,12.5
1142,"Marrakech, Maroc",3,14,12,haute,3,2185,2874,2989,1.04,1,True,2874,689,0.75,12.5
1143,"Marrakech, Maroc",2,14,2,basse,3,1710,2249,2630,1.169,1,True,2249,539,0.75,12.5
1144,Thailande,3,5,5,moyenne,3,3100,4000,4149,1.037,1,True,4000,900,0.82,12.5
1145,"Barcelone, Espagne",2,7,4,moyenne,3,2150,2750,2236,0.813,5,True,2338,188,0.76,-22.5
1146,"Rome, Italie",2,3,1,basse,3,1980,2520,2170,0.861,3,True,2274,294,0.78,-5.0
1147,"Istanbul, Turquie",2,7,5,moyenne,3,2200,2800,2103,0.751,8,True,2200,0,0.8,-52.0
1148,"Paris, France",2,5,6,haute,3,2415,3104,3558,1.146,1,True,3104,689,0.9,12.5
1149,"Istanbul, Turquie",1,14,5,moyenne,3,2200,2800,2449,0.875,3,True,2527,327,0.8,-5.0
1150,"Paris, France",2,7,4,moyenne,3,2100,2699,2994,1.109,1,True,2699,599,0.9,12.5
1151,"Dubai, EAU",2,7,10,moyenne,3,3800,4800,3980,0.829,4,True,4115,315,0.85,-15.0
1152,"Marrakech, Maroc",2,5,7,haute,3,2185,2874,2120,0.738,6,True,2248,63,0.75,-34.5
1153,"Barcelone, Espagne",1,5,9,moyenne,3,2150,2750,2073,0.754,6,True,2151,1,0.76,-34.5
1154,"Paris, France",3,3,7,haute,3,2415,3104,2179,0.702,9,False,0,0,0.9,-67.5
1155,"Istanbul, Turquie",2,14,1,basse,3,1980,2520,2225,0.883,3,True,2274,294,0.8,-5.0
1156,"La Mecque, Arabie Saoudite",4,14,2,basse,3,3150,4050,2791,0.689,9,False,0,0,0.95,-67.5
1157,"Istanbul, Turquie",3,14,8,haute,3,2530,3220,2964,0.92,3,True,2906,376,0.8,-5.0
1158,"Paris, France",4,7,10,moyenne,3,2100,2699,2641,0.979,2,True,2564,464,0.9,6.5
1159,"Dubai, EAU",3,3,4,moyenne,3,3800,4800,3860,0.804,6,True,3800,0,0.85,-34.5
1160,"Marrakech, Maroc",4,10,5,moyenne,3,1900,2499,2800,1.12,1,True,2499,599,0.75,12.5
1161,"Dubai, EAU",2,5,11,basse,3,3420,4320,3077,0.712,9,False,0,0,0.85,-67.5
1162,"Rome, Italie",4,7,7,haute,3,2530,3220,2877,0.893,2,True,3059,529,0.78,6.5
1163,"Istanbul, Turquie",1,7,8,haute,3,2530,3220,2504,0.778,6,True,2530,0,0.8,-34.5
1164,"Rome, Italie",2,7,12,haute,3,2530,3220,2159,0.67,9,False,0,0,0.78,-67.5
1165,"Rome, Italie",2,14,3,moyenne,3,2200,2800,2472,0.883,3,True,2527,327,0.78,-5.0
1166,Thailande,2,7,10,moyenne,3,3100,4000,4376,1.094,1,True,4000,900,0.82,12.5
1167,"La Mecque, Arabie Saoudite",2,14,6,haute,3,4025,5175,4289,0.829,5,True,4399,374,0.95,-22.5
1168,"Marrakech, Maroc",1,14,2,basse,3,1710,2249,1918,0.853,3,True,2030,320,0.75,-5.0
1169,"Marrakech, Maroc",1,5,12,haute,3,2185,2874,3273,1.139,1,True,2874,689,0.75,12.5
1170,"Dubai, EAU",1,10,5,moyenne,3,3800,4800,4356,0.907,2,True,4560,760,0.85,6.5
1171,"Paris, France",2,7,2,basse,3,1890,2429,2537,1.044,1,True,2429,539,0.9,12.5
1172,"Marrakech, Maroc",2,7,8,haute,3,2185,2874,2107,0.733,7,True,2185,0,0.75,-43.0
1173,"Dubai, EAU",2,3,3,moyenne,3,3800,4800,4991,1.04,1,True,4800,1000,0.85,12.5
1174,"Dubai, EAU",2,5,11,basse,3,3420,4320,5088,1.178,1,True,4320,900,0.85,12.5
1175,Thailande,2,5,10,moyenne,3,3100,4000,4301,1.075,1,True,4000,900,0.82,12.5
1176,"Istanbul, Turquie",4,3,8,haute,3,2530,3220,2492,0.774,6,True,2530,0,0.8,-34.5
1177,"Rome, Italie",1,5,5,moyenne,3,2200,2800,2836,1.013,1,True,2800,600,0.78,12.5
1178,"Dubai, EAU",4,5,5,moyenne,3,3800,4800,3995,0.832,4,True,4115,315,0.85,-15.0
1179,"Paris, France",3,14,2,basse,3,1890,2429,2263,0.932,1,True,2429,539,0.9,12.5
1180,"Paris, France",1,7,7,haute,3,2415,3104,2353,0.758,6,True,2427,12,0.9,-34.5
1181,"Paris, France",2,7,2,basse,3,1890,2429,2650,1.091,1,True,2429,539,0.9,12.5
1182,"Paris, France",2,3,7,haute,3,2415,3104,2602,0.838,4,True,2662,247,0.9,-15.0
1183,"Paris, France",1,3,8,haute,3,2415,3104,2635,0.849,3,True,2802,387,0.9,-5.0
1184,"Marrakech, Maroc",1,3,1,basse,3,1710,2249,2593,1.153,1,True,2249,539,0.75,12.5
1185,"Barcelone, Espagne",4,14,12,haute,3,2472,3162,2536,0.802,6,True,2473,1,0.76,-34.5
1186,"Dubai, EAU",3,7,6,haute,3,4370,5520,4382,0.794,6,True,4370,0,0.85,-34.5
1187,"Paris, France",4,3,12,haute,3,2415,3104,2104,0.678,9,False,0,0,0.9,-67.5
1188,"Dubai, EAU",4,3,2,basse,3,3420,4320,3558,0.824,4,True,3704,284,0.85,-15.0
1189,"Marrakech, Maroc",2,14,5,moyenne,3,1900,2499,2861,1.145,1,True,2499,599,0.75,12.5
1190,"Marrakech, Maroc",3,7,6,haute,3,2185,2874,3092,1.076,1,True,2874,689,0.75,12.5
1191,"Barcelone, Espagne",4,10,8,haute,3,2472,3162,2285,0.723,9,False,0,0,0.76,-67.5
1192,Thailande,4,7,2,basse,3,2790,3600,3248,0.902,2,True,3420,630,0.82,6.5
1193,"La Mecque, Arabie Saoudite",4,3,1,basse,3,3150,4050,3391,0.837,5,True,3442,292,0.95,-22.5
1194,"Istanbul, Turquie",4,7,9,moyenne,3,2200,2800,2111,0.754,6,True,2200,0,0.8,-34.5
1195,"La Mecque, Arabie Saoudite",4,10,4,moyenne,3,3500,4500,4659,1.035,1,True,4500,1000,0.95,12.5
1196,"Barcelone, Espagne",4,7,12,haute,3,2472,3162,3599,1.138,1,True,3162,690,0.76,12.5
1197,"Barcelone, Espagne",4,14,5,moyenne,3,2150,2750,3257,1.184,1,True,2750,600,0.76,12.5
1198,"La Mecque, Arabie Saoudite",2,7,8,haute,3,4025,5175,6113,1.181,1,True,5175,1150,0.95,12.5
1199,"Paris, France",2,14,5,moyenne,3,2100,2699,1980,0.734,7,True,2100,0,0.9,-43.0
1200,"Paris, France",1,7,10,moyenne,3,2100,2699,3128,1.159,1,True,2699,599,0.9,12.5
1201,Thailande,2,3,8,haute,3,3565,4600,3080,0.67,9,False,0,0,0.82,-67.5
1202,Thailande,2,7,5,moyenne,3,3100,4000,3212,0.803,6,True,3128,28,0.82,-34.5
1203,"Istanbul, Turquie",4,10,8,haute,3,2530,3220,2189,0.68,9,False,0,0,0.8,-67.5
1204,"Marrakech, Maroc",2,3,2,basse,3,1710,2249,1531,0.681,9,False,0,0,0.75,-67.5
1205,"Rome, Italie",2,7,11,basse,3,1980,2520,2353,0.934,2,True,2394,414,0.78,6.5
1206,"Rome, Italie",1,7,3,moyenne,3,2200,2800,2678,0.956,1,True,2800,600,0.78,12.5
1207,"Rome, Italie",3,14,12,haute,3,2530,3220,2679,0.832,5,True,2737,207,0.78,-24.5
1208,"Barcelone, Espagne",4,14,2,basse,3,1935,2475,2944,1.189,1,True,2475,540,0.76,12.5
1209,"Barcelone, Espagne",3,14,2,basse,3,1935,2475,2678,1.082,1,True,2475,540,0.76,12.5
1210,Thailande,4,10,9,moyenne,3,3100,4000,2949,0.737,8,True,3100,0,0.82,-52.0
1211,"Dubai, EAU",4,5,8,haute,3,4370,5520,6459,1.17,1,True,5520,1150,0.85,12.5
1212,"Rome, Italie",3,10,2,basse,3,1980,2520,2806,1.113,1,True,2520,540,0.78,12.5
1213,Thailande,4,7,4,moyenne,3,3100,4000,3598,0.899,3,True,3610,510,0.82,-5.0
1214,"Barcelone, Espagne",4,10,11,basse,3,1935,2475,1829,0.739,7,True,1935,0,0.76,-43.0
1215,"Marrakech, Maroc",2,7,1,basse,3,1710,2249,1739,0.773,6,True,1759,49,0.75,-34.5
1216,"Paris, France",4,5,2,basse,3,1890,2429,2214,0.911,2,True,2308,418,0.9,6.5
1217,"Rome, Italie",2,7,12,haute,3,2530,3220,2797,0.869,3,True,2906,376,0.78,-5.0
1218,"Dubai, EAU",4,3,2,basse,3,3420,4320,4487,1.039,1,True,4320,900,0.85,12.5
1219,"Barcelone, Espagne",4,7,12,haute,3,2472,3162,3233,1.022,1,True,3162,690,0.76,12.5
1220,"Istanbul, Turquie",4,5,12,haute,3,2530,3220,3797,1.179,1,True,3220,690,0.8,12.5
1221,"Dubai, EAU",2,3,10,moyenne,3,3800,4800,4126,0.86,4,True,4115,315,0.85,-15.0
1222,"La Mecque, Arabie Saoudite",4,3,4,moyenne,3,3500,4500,3418,0.76,6,True,3519,19,0.95,-34.5
1223,"Rome, Italie",4,5,3,moyenne,3,2200,2800,2617,0.935,1,True,2800,600,0.78,12.5
1224,"Marrakech, Maroc",2,10,5,moyenne,3,1900,2499,2082,0.833,4,True,2142,242,0.75,-15.0
1225,Thailande,2,5,5,moyenne,3,3100,4000,4059,1.015,1,True,4000,900,0.82,12.5
1226,"Dubai, EAU",2,14,5,moyenne,3,3800,4800,3505,0.73,9,False,0,0,0.85,-67.5
1227,"Paris, France",2,5,5,moyenne,3,2100,2699,2949,1.093,1,True,2699,599,0.9,12.5
1228,"Istanbul, Turquie",4,7,5,moyenne,3,2200,2800,3161,1.129,1,True,2800,600,0.8,12.5
1229,"Dubai, EAU",2,7,8,haute,3,4370,5520,5037,0.912,2,True,5244,874,0.85,6.5
1230,"Dubai, EAU",2,3,12,haute,3,4370,5520,6248,1.132,1,True,5520,1150,0.85,12.5
1231,"Rome, Italie",2,7,11,basse,3,1980,2520,2817,1.118,1,True,2520,540,0.78,12.5
1232,"Rome, Italie",1,7,2,basse,3,1980,2520,2894,1.148,1,True,2520,540,0.78,12.5
1233,"Paris, France",4,14,1,basse,3,1890,2429,2018,0.831,4,True,2083,193,0.9,-15.0
1234,Thailande,4,5,12,haute,3,3565,4600,3207,0.697,9,False,0,0,0.82,-67.5
1235,"Paris, France",2,14,5,moyenne,3,2100,2699,2990,1.108,1,True,2699,599,0.9,12.5
1236,"Rome, Italie",2,10,11,basse,3,1980,2520,2947,1.169,1,True,2520,540,0.78,12.5
1237,"La Mecque, Arabie Saoudite",4,7,8,haute,3,4025,5175,5424,1.048,1,True,5175,1150,0.95,12.5
1238,Thailande,2,3,4,moyenne,3,3100,4000,3661,0.915,3,True,3610,510,0.82,-5.0
1239,"Rome, Italie",2,14,7,haute,3,2530,3220,2573,0.799,5,True,2737,207,0.78,-24.5
1240,Thailande,4,7,10,moyenne,3,3100,4000,2909,0.727,9,False,0,0,0.82,-67.5
1241,Thailande,2,7,5,moyenne,3,3100,4000,4068,1.017,1,True,4000,900,0.82,12.5
1242,"Rome, Italie",4,3,5,moyenne,3,2200,2800,2045,0.73,9,True,2200,0,0.78,-61.5
1243,"Paris, France",4,7,2,basse,3,1890,2429,2510,1.033,1,True,2429,539,0.9,12.5
1244,"Dubai, EAU",4,3,9,moyenne,3,3800,4800,3942,0.821,4,True,4115,315,0.85,-15.0
1245,"La Mecque, Arabie Saoudite",4,5,6,haute,3,4025,5175,3744,0.723,9,False,0,0,0.95,-67.5
1246,"La Mecque, Arabie Saoudite",1,5,11,basse,3,3150,4050,4098,1.012,1,True,4050,900,0.95,12.5
1247,"Dubai, EAU",4,7,11,basse,3,3420,4320,3887,0.9,2,True,4104,684,0.85,6.5
1248,"Dubai, EAU",1,10,12,haute,3,4370,5520,6255,1.133,1,True,5520,1150,0.85,12.5
1249,"Istanbul, Turquie",1,14,10,moyenne,3,2200,2800,2796,0.999,1,True,2800,600,0.8,12.5
1250,"La Mecque, Arabie Saoudite",4,7,7,haute,3,4025,5175,3456,0.668,9,False,0,0,0.95,-67.5
1251,Thailande,2,14,9,moyenne,3,3100,4000,3081,0.77,6,True,3128,28,0.82,-34.5
1252,"Paris, France",2,5,8,haute,3,2415,3104,2557,0.824,4,True,2662,247,0.9,-15.0
1253,"Dubai, EAU",3,5,4,moyenne,3,3800,4800,5148,1.073,1,True,4800,1000,0.85,12.5
1254,"Istanbul, Turquie",2,10,8,haute,3,2530,3220,2913,0.905,3,True,2906,376,0.8,-5.0
1255,"Barcelone, Espagne",2,14,6,haute,3,2472,3162,3033,0.959,1,True,3162,690,0.76,12.5
1256,"Barcelone, Espagne",4,3,5,moyenne,3,2150,2750,3132,1.139,1,True,2750,600,0.76,12.5
1257,Thailande,2,14,4,moyenne,3,3100,4000,3461,0.865,3,True,3610,510,0.82,-5.0
1258,"Dubai, EAU",1,7,12,haute,3,4370,5520,3909,0.708,9,False,0,0,0.85,-67.5
1259,Thailande,2,14,9,moyenne,3,3100,4000,2646,0.661,9,False,0,0,0.82,-67.5
1260,"La Mecque, Arabie Saoudite",3,14,4,moyenne,3,3500,4500,5346,1.188,1,True,4500,1000,0.95,12.5
1261,"La Mecque, Arabie Saoudite",2,7,4,moyenne,3,3500,4500,5318,1.182,1,True,4500,1000,0.95,12.5
1262,"Istanbul, Turquie",2,10,12,haute,3,2530,3220,3067,0.952,2,True,3059,529,0.8,6.5
1263,"Dubai, EAU",1,7,12,haute,3,4370,5520,4776,0.865,4,True,4733,363,0.85,-15.0
